ID,body_text,label,country1,lang,headline
FC5667,"false: bill gates wants to implement microchips, to depopulate the planet and he is sued in india for killing people with vaccines.",FALSE, Canada,fr,"bill gates wants to implement microchips, to depopulate the planet and he is sued in india for killing people with vaccines."
FC5668,false: hospitals are empty and it proves that the epidemic doesn’t exist.,FALSE, France,fr,hospitals are empty and it proves that the epidemic doesn’t exist.
FC5669,false: the remedy for coronavirus is in a page of the koran.,FALSE, Mali,fr,the remedy for coronavirus is in a page of the koran.
FC5670,false: bats that hide under wuhan rooftops caused the covid-19 outbreak.,False, Spain,es,bats that hide under wuhan rooftops caused the covid-19 outbreak.
FC5671,"mostly true: “during the 2009 swine flu outbreak, biden made reckless comments unsupported by science & the experts. the obama admin had to clean up his mess & apologize for his ineptitude.”",MOSTLY TRUE, United States,en,"“during the 2009 swine flu outbreak, biden made reckless comments unsupported by science & the experts. the obama admin had to clean up his mess & apologize for his ineptitude.”"
FC5672,false: u.s. president donald trump or presidential candidate joe biden referred to the novel coronavirus pandemic as a time when “people are dying that have never died before.”,False, United States,en,u.s. president donald trump or presidential candidate joe biden referred to the novel coronavirus pandemic as a time when “people are dying that have never died before.”
FC5673,false: form in portuguese being shared on whatsapp for people to give personal data in order to receive government economic aid.,False, Brazil,pt,form in portuguese being shared on whatsapp for people to give personal data in order to receive government economic aid.
FC5674,misleading: covid-19 affects mainly people with type a blood (group ii).,Misleading," Kazakhstan, Russia",ru,covid-19 affects mainly people with type a blood (group ii).
FC5675,partly false: ibuprofen is not good as a possible covid-19 treatment.,Partly false, Turkey,tl,ibuprofen is not good as a possible covid-19 treatment.
FC5676,misleading: 300.000 people are infected with the new coronavirus in china.,Misleading, Nigeria,en,300.000 people are infected with the new coronavirus in china.
FC5677,false: insurance companies stop covering traffic accidents because the coronavirus.,False, Spain,es,insurance companies stop covering traffic accidents because the coronavirus.
FC5678,false: lithuanian parliament member said that there are some very serious reasons to believe that virus was made artificialy in a laboratory and everything is related to gates and other millionaires plan to create artificial virus just to sell vaccines afterwards.,FALSE, Lithuania,lt,lithuanian parliament member said that there are some very serious reasons to believe that virus was made artificialy in a laboratory and everything is related to gates and other millionaires plan to create artificial virus just to sell vaccines afterwards.
FC5679,"false: video of birds flocking together on chandigarh’s kalka road, india, during the lockdown.",FALSE, India,en,"video of birds flocking together on chandigarh’s kalka road, india, during the lockdown."
FC5680,false: people have thrown currency notes on road to spread the covid-19 infection.,FALSE, India,hi,people have thrown currency notes on road to spread the covid-19 infection.
FC5681,false: posts shared thousands of times on facebook claim to provide an emergency food stamp hotline.,False, United States,en,posts shared thousands of times on facebook claim to provide an emergency food stamp hotline.
FC5682,false: french minister of justice nicole belloubet threathened the famous anchor jean-pierre pernaut after he criticized the government policy about the pandemic on air.,FALSE, France,fr,french minister of justice nicole belloubet threathened the famous anchor jean-pierre pernaut after he criticized the government policy about the pandemic on air.
FC5683,false: there is a document from ibiza’s hospital that says it is necessary to “fatten up” the figures for covid-19 infections.,FALSE, Spain,es,there is a document from ibiza’s hospital that says it is necessary to “fatten up” the figures for covid-19 infections.
FC5684,false: video showing crowded são paulo avenue was recorded in act in favor of president jair bolsonaro and against coronavirus safety measures.,FALSE, Brazil,pt,video showing crowded são paulo avenue was recorded in act in favor of president jair bolsonaro and against coronavirus safety measures.
FC5685,false: there is a cuban drug used in china against the coronavirus.,False, Venezuela,es,there is a cuban drug used in china against the coronavirus.
FC5686,misleading: farts were recorded by infrared temperature sensors recently installed in airports and train stations to monitor temperatures of passengers amid the coronavirus outbreak.,Misleading, Spain,es,farts were recorded by infrared temperature sensors recently installed in airports and train stations to monitor temperatures of passengers amid the coronavirus outbreak.
FC5687,false: a post says that barack obama warned africans not to accept european or american vaccines.,FALSE, Portugal,pt,a post says that barack obama warned africans not to accept european or american vaccines.
FC5688,misleading: sri lanka government has hidden the details of covid-19 spread in the country and large number of death bodies have been disposed using body bags.,Misleading, Sri Lanka,,sri lanka government has hidden the details of covid-19 spread in the country and large number of death bodies have been disposed using body bags.
FC5689,"half true: “we’ve got to give the american public a rough estimate of how long we think this is going to take, based mostly on the south korean model, which seems to be the trajectory that we are on, thankfully, and not the italian model.”",Half True, United States,en,"“we’ve got to give the american public a rough estimate of how long we think this is going to take, based mostly on the south korean model, which seems to be the trajectory that we are on, thankfully, and not the italian model.”"
FC5690,false: the roll-out of 5g is causing coronavirus or coronavirus-like symptoms.,False, Belgium,nl,the roll-out of 5g is causing coronavirus or coronavirus-like symptoms.
FC5691,"false: a video of a man in front of the pacaembu stadium, in são paulo, where a field hospital for covid-19 patients was built. he claims that, since there’s no movement in the entrance, no one waiting to get in, there’s no one inside either.",False, Brazil,pt,"a video of a man in front of the pacaembu stadium, in são paulo, where a field hospital for covid-19 patients was built. he claims that, since there’s no movement in the entrance, no one waiting to get in, there’s no one inside either."
FC5692,false: egypt ministry of health says it has 600 thousand plasma donors for covid19 patients.,FALSE, Egypt,ar,egypt ministry of health says it has 600 thousand plasma donors for covid19 patients.
FC5693,"(org. doesn't apply rating): “the new fad disease called the ‘coronavirus’ is sweeping headlines. funny enough, there was a patent for the coronavirus was filed in 2015 and granted in 2018.”",(Org. doesn't apply rating), United States,en,"“the new fad disease called the ‘coronavirus’ is sweeping headlines. funny enough, there was a patent for the coronavirus was filed in 2015 and granted in 2018.”"
FC5694,misleading: china built a hospital in 48 hours to receive new coronavirus patients.,Misleading," Kazakhstan, Russia, Ukraine",ru,china built a hospital in 48 hours to receive new coronavirus patients.
FC5695,"false: coronavirus dies in 26-27 degrees temperature, according to unicef.",FALSE, India,hi,"coronavirus dies in 26-27 degrees temperature, according to unicef."
FC5696,,False,,en,"no, a hair dryer won’t stop coronavirus a viral video that claims breathing hot air from a hair dryer could cure covid-19 demonstrates a basic and dangerous lack of understanding about science. false"
FC5697,false: this is a picture of the old city in hyderabad (india) today despite the lockdown.,False, India,en,this is a picture of the old city in hyderabad (india) today despite the lockdown.
FC5698,"false: a photo has been shared hundreds of times in multiple facebook, twitter and instagram posts alongside a claim that it shows italy’s president crying over the novel coronavirus epidemic that has claimed thousands of lives in his country.",False, Australia,en,"a photo has been shared hundreds of times in multiple facebook, twitter and instagram posts alongside a claim that it shows italy’s president crying over the novel coronavirus epidemic that has claimed thousands of lives in his country."
FC5699,false: c5n released foreign images of the coronavirus as if they were local,FALSE, Argentina,es,c5n released foreign images of the coronavirus as if they were local
FC5700,false: a photo has been shared thousands of times on facebook alongside a claim it shows an italian mother holding her baby for the last time after becoming terminally ill with covid-19.,FALSE," Sri Lanka, Middle East",en,a photo has been shared thousands of times on facebook alongside a claim it shows an italian mother holding her baby for the last time after becoming terminally ill with covid-19.
FC5701,false: cnn congratulated costa rica for being “discharged” from covid-19.,FALSE, Costa Rica,es,cnn congratulated costa rica for being “discharged” from covid-19.
FC5702,false: deer spotted in tokyo during lockdown.,FALSE, Japan,ja,deer spotted in tokyo during lockdown.
FC5703,false: an online report shared tens of thousands of times on facebook and twitter claims that one of britain’s first volunteers to be injected with a trial coronavirus vaccine has died.,FALSE, Nigeria,en,an online report shared tens of thousands of times on facebook and twitter claims that one of britain’s first volunteers to be injected with a trial coronavirus vaccine has died.
FC5704,"partly false: yves levy, husband of the former french health minister agnès buzyn, inaugurated the p4 laboratory of wuhan in china, where thethe coronavirus sars-cov-2 was created.",PARTLY FALSE, France,tl,"yves levy, husband of the former french health minister agnès buzyn, inaugurated the p4 laboratory of wuhan in china, where thethe coronavirus sars-cov-2 was created."
FC5705,"false: people in the city of mumbai, india are not following social distancing, and have gone outside their homes to shop for the festival of eid.",FALSE, India,hi,"people in the city of mumbai, india are not following social distancing, and have gone outside their homes to shop for the festival of eid."
FC5706,"false: wearing masks for the coronavirus “decreases oxygen intake, increases toxin inhalation, shuts down immune system, increases virus risk, scientifically inaccurate, effectiveness not studied.”",FALSE, United States,en,"wearing masks for the coronavirus “decreases oxygen intake, increases toxin inhalation, shuts down immune system, increases virus risk, scientifically inaccurate, effectiveness not studied.”"
FC5707,misleading: a video recorded at an empty holbæk hospital shows that the coronavirus is a conspiracy because there are no covid-19 patients.,MISLEADING, Denmark,da,a video recorded at an empty holbæk hospital shows that the coronavirus is a conspiracy because there are no covid-19 patients.
FC5708,"false: not wearing a mask in public places is a criminal offence in ghana, according to viral social media messages.",FALSE, Ghana,en,"not wearing a mask in public places is a criminal offence in ghana, according to viral social media messages."
FC5709,false: drinking three cups of tea or coffee a day does cures covid-19.,FALSE, Costa Rica,es,drinking three cups of tea or coffee a day does cures covid-19.
FC5710,false: viral claims propagating unicef message about coronavirus.,False, Sri Lanka,en,viral claims propagating unicef message about coronavirus.
FC5711,partly false: a second version of the coronavirus is spreading and it is far more dangerous.,Partly false, France,fr,a second version of the coronavirus is spreading and it is far more dangerous.
FC5712,"false: claim that televangelist pat robertson said some young people “are doing all kinds of unnatural things with their sex organs. when people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where i think the (corona)virus came from.”",False, United States,en,"claim that televangelist pat robertson said some young people “are doing all kinds of unnatural things with their sex organs. when people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where i think the (corona)virus came from.”"
FC5713,false: a video that claims to feature one of the victims of the new coronavirus.,False, India,en,a video that claims to feature one of the victims of the new coronavirus.
FC5714,misleading: who’s stance on coronavirus is changing and now supports the swedish opening policies.,MISLEADING, Bosnia and Herzegovina,hr,who’s stance on coronavirus is changing and now supports the swedish opening policies.
FC5715,false: unicef published health advice on covid-19.,False, Turkey,tl,unicef published health advice on covid-19.
FC5716,"false: tunisia announces in the coming hours that its sea, air and land borders will be closed again to counter covid-19.",FALSE, United States,,"tunisia announces in the coming hours that its sea, air and land borders will be closed again to counter covid-19."
FC5717,"false: after covid-19, china is hit by an earthquake.",False," Middle East, North Africa",ar,"after covid-19, china is hit by an earthquake."
FC5718,"false: kerala has asked nabard for a loan of rs 20,000 crore to deal with covid-19.",False, India,en,"kerala has asked nabard for a loan of rs 20,000 crore to deal with covid-19."
FC5719,false: lottery employee is recorded stealing covid-19 emergency federal aid from client in brazil.,FALSE, Mexico,pt,lottery employee is recorded stealing covid-19 emergency federal aid from client in brazil.
FC5720,false: content claiming that the first woman in the uk to try the experimental coronavirus vaccine has died.,FALSE," Spain, United Kingdom",es,content claiming that the first woman in the uk to try the experimental coronavirus vaccine has died.
FC5721,false: prolonged use of protective masks causes hypoxia.,FALSE, Brazil,pt,prolonged use of protective masks causes hypoxia.
FC5722,false: china is seeking court’s approval to kill all who tested positive with coronavirus.,False, India,en,china is seeking court’s approval to kill all who tested positive with coronavirus.
FC5723,false: coronavirus is found in crab legs.,False, United States,en,coronavirus is found in crab legs.
FC5724,,Mixture,,en,is mcdonald’s giving free lunches to school kids during pandemic? a few mcdonald's locations in the u.s. made a major announcement about kids' meals. mixture
FC5725,false: there are cases of the news coronavirus in maturín city.,False, Venezuela,es,there are cases of the news coronavirus in maturín city.
FC5726,partly false: a photo set on facebook shows several countries mobilizing their military to maintain public order during the covid-19 pandemic.,PARTLY FALSE, Philippines,en,a photo set on facebook shows several countries mobilizing their military to maintain public order during the covid-19 pandemic.
FC5727,"false: muammar gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the “antidotes.”",False," United States, South Africa",en,"muammar gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the “antidotes.”"
FC5728,false: a photo shows dead people on the streets of china.,False, India,tl,a photo shows dead people on the streets of china.
FC5729,,Correct Attribution,,en,did piers morgan end his friendship with trump in an open letter? the fallout apparently began when u.s. president donald trump unfollowed morgan on twitter. correct attribution
FC5730,false: a viral video purportedly from italy shows a child crying for his mother who died due to coronavirus.,False, India,gu,a viral video purportedly from italy shows a child crying for his mother who died due to coronavirus.
FC5731,,Unproven,,en,did kim jong un order north korea’s first coronavirus patient to be executed? rumors from north korea are notoriously difficult to fact check. unproven
FC5732,false: the photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus.,FALSE, United States,en,the photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus.
FC5733,false: 80 clients of a brothel were put on quarantine due to coronavirus.,False, Brazil,pt,80 clients of a brothel were put on quarantine due to coronavirus.
FC5734,mostly false: chinese people rush to japan to abuse japanese health insurance system.,Mostly false, Japan,ja,chinese people rush to japan to abuse japanese health insurance system.
FC5735,false: claim that indian prime minister modi said one crore (10 million) covid-19 positive patients have been treated for free.,FALSE, India,hi,claim that indian prime minister modi said one crore (10 million) covid-19 positive patients have been treated for free.
FC5736,false: wearing face masks can cause carbon dioxide toxicity; can weaken immune system.,FALSE, United States,en,wearing face masks can cause carbon dioxide toxicity; can weaken immune system.
FC5737,"false: video of an fbi raid. in the captions, it says the agents were seizing chinese n95 masks that were contaminated with covid-19.",FALSE, Brazil,pt,"video of an fbi raid. in the captions, it says the agents were seizing chinese n95 masks that were contaminated with covid-19."
FC5738,"false: video clip of an earthquake strikes china, destroying a large part of it after the covid-19 pandemic receded.",FALSE, China,,"video clip of an earthquake strikes china, destroying a large part of it after the covid-19 pandemic receded."
FC5739,false: you can’t get infected by kissing the hands of a virgin or saint statue.,False, Spain,es,you can’t get infected by kissing the hands of a virgin or saint statue.
FC5740,false: coronavirus shape successfully photographed by indian scientists.,FALSE, Indonesia,id,coronavirus shape successfully photographed by indian scientists.
FC5741,false: romania developed a coronavirus vaccine able to cure white people only.,False, United States,en,romania developed a coronavirus vaccine able to cure white people only.
FC5742,false: autopsies performed by the italians showed that covid-19 is not pneumonia-like. covid is disseminated intravascular coagulation (thrombosis). so the way to combat it is with antibiotics.,FALSE, Mexico,es,autopsies performed by the italians showed that covid-19 is not pneumonia-like. covid is disseminated intravascular coagulation (thrombosis). so the way to combat it is with antibiotics.
FC5743,false: the poem ‘and the people stayed at home’ is over a century old and was inspired by the spanish flu pandemic.,FALSE, Netherlands,nl,the poem ‘and the people stayed at home’ is over a century old and was inspired by the spanish flu pandemic.
FC5744,"false: a video of former iraqi dictator saddam hussein has been shared repeatedly on facebook, twitter and instagram alongside a claim it shows him stating the u.s threatened to spread the novel coronavirus in iraq during a meeting in the 1990s.",False, India,en,"a video of former iraqi dictator saddam hussein has been shared repeatedly on facebook, twitter and instagram alongside a claim it shows him stating the u.s threatened to spread the novel coronavirus in iraq during a meeting in the 1990s."
FC5745,,False,,en,"no, this is not a phone number for tracking your coronavirus stimulus payments the irs has not announced if americans will be able to track the status of their stimulus payments as they do federal income tax refunds. false"
FC5746,false: israel creates a vaccine for the coronavirus.,False, Ecuador,es,israel creates a vaccine for the coronavirus.
FC5747,false: coronavirus will not be covered by private health insurance in ecuador.,FALSE, Ecuador,es,coronavirus will not be covered by private health insurance in ecuador.
FC5748,false: the covid-19 pandemic “was combined at a meeting” in 2019 sponsored by the bill & melinda gates foundation.,FALSE, Portugal,tl,the covid-19 pandemic “was combined at a meeting” in 2019 sponsored by the bill & melinda gates foundation.
FC5749,false: says nancy pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”,False, United States,en,says nancy pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”
FC5750,false: fbi has arrested a us professor who has manufactured and sold coronavirus to wuhan.,False, India,en,fbi has arrested a us professor who has manufactured and sold coronavirus to wuhan.
FC5751,"false: coronavirus is spreading in the air of yangon, myanmar.",FALSE, Myanmar,,"coronavirus is spreading in the air of yangon, myanmar."
FC5752,false: a 24-hour covid-19 hotline offers essential food items during curfew in sri lanka.,False, Sri Lanka,en,a 24-hour covid-19 hotline offers essential food items during curfew in sri lanka.
FC5753,misleading: coronavirus outbreak prompted gun and ammunition policy changes at walmart.,Misleading, United States,en,coronavirus outbreak prompted gun and ammunition policy changes at walmart.
FC5754,false: people who replied to a french government text with texts saying they won’t respect confinement measures are now facing justice.,False, France,fr,people who replied to a french government text with texts saying they won’t respect confinement measures are now facing justice.
FC5755,false: vitamin c protects against the spread of the coronavirus. lemon in hot water fights cancer. covid-19 arises from the fusion of genetic material of a snake and a bat.,False," Spain, China",es,vitamin c protects against the spread of the coronavirus. lemon in hot water fights cancer. covid-19 arises from the fusion of genetic material of a snake and a bat.
FC5756,"false: a microphone accidentally turned on in the white house recorded a discussion between journalists, revealing the whole truth about the new coronavirus.",FALSE," Ukraine, United States",uk,"a microphone accidentally turned on in the white house recorded a discussion between journalists, revealing the whole truth about the new coronavirus."
FC5757,,False,,en,did trump tweet he’d deny stimulus checks to any who used #notmypresident? fake trump tweets were just the tip of the iceberg as misinformation swirled during the covid-19 pandemic. false
FC5758,false: audio from whatsapp that says there are a doctor and two nurses hospitalized on the icu in terrassa (barcelona),FALSE, Spain,es,audio from whatsapp that says there are a doctor and two nurses hospitalized on the icu in terrassa (barcelona)
FC5759,false: french president emmanuel macron took hollidays in the fort of brégançon resort during the lockdown in april 2020?,FALSE, France,fr,french president emmanuel macron took hollidays in the fort of brégançon resort during the lockdown in april 2020?
FC5760,false: prof. shenme minzi from zanjan university said lemon cure is helpful for covid-19.,False, Turkey,tl,prof. shenme minzi from zanjan university said lemon cure is helpful for covid-19.
FC5761,"false: covid-19 is going away. on april 21, the number of new cured cases was larger than the number of new cases, which means the total number of active cases is diminishing.",FALSE, Brazil,pt,"covid-19 is going away. on april 21, the number of new cured cases was larger than the number of new cases, which means the total number of active cases is diminishing."
FC5762,false: an image of people sleeping in a lobby is being shared with a claim that this image is from gujarat where the lockdown is not being followed.,FALSE, India,tl,an image of people sleeping in a lobby is being shared with a claim that this image is from gujarat where the lockdown is not being followed.
FC5763,misleading: the health insurance fee in south korea will increase because of the treatment cost for chinese patients.,Misleading, South Korea,,the health insurance fee in south korea will increase because of the treatment cost for chinese patients.
FC5764,false: two muslims boys were brutally beaten and forcefully fed alcohol by hindu boys in india.,FALSE, India,hi,two muslims boys were brutally beaten and forcefully fed alcohol by hindu boys in india.
FC5765,false: an image has been shared multiple times on facebook in liberia in support of a claim that pastors were beaten for defying government restrictions on religious gatherings amid the novel coronavirus outbreak.,False, Nigeria,en,an image has been shared multiple times on facebook in liberia in support of a claim that pastors were beaten for defying government restrictions on religious gatherings amid the novel coronavirus outbreak.
FC5766,false: madrid’s city council has made it compulsory to be registered in the city in order to access the ifema pavilion for the homeless.,FALSE, Spain,es,madrid’s city council has made it compulsory to be registered in the city in order to access the ifema pavilion for the homeless.
FC5767,false: mosquitoes can spread the coronavirus.,False, France,fr,mosquitoes can spread the coronavirus.
FC5768,"false: if the coronavirus gets in your mouth, “drinking water or other liquids will wash them down through your esophagus and into the stomach. once there, your stomach acid will kill all of the virus.”",False, United States,en,"if the coronavirus gets in your mouth, “drinking water or other liquids will wash them down through your esophagus and into the stomach. once there, your stomach acid will kill all of the virus.”"
FC5769,"false: about 1,000 people wait to enter the military medical academy (vma) in belgrade for examinations.",False," North Macedonia, Serbia",mk,"about 1,000 people wait to enter the military medical academy (vma) in belgrade for examinations."
FC5770,misleading: an infographic has been shared thousands of times in multiple facebook posts which claim it shows a nine-day timeline of the symptoms of the novel coronavirus.,Misleading, Philippines,en,an infographic has been shared thousands of times in multiple facebook posts which claim it shows a nine-day timeline of the symptoms of the novel coronavirus.
FC5771,false: photo shows the last meeting of a turkish doctor who died due to covid-19 with his child in munich.,False, Turkey,tl,photo shows the last meeting of a turkish doctor who died due to covid-19 with his child in munich.
FC5772,false: cocaine cures covid-19.,False, India,en,cocaine cures covid-19.
FC5773,misleading: tea can cure coronavirus.,Misleading, India,en,tea can cure coronavirus.
FC5774,"false: coronavac, a vaccine that is being developed in china and will be tested in brazil, was only tested on monkeys.",FALSE, Brazil,pt,"coronavac, a vaccine that is being developed in china and will be tested in brazil, was only tested on monkeys."
FC5775,false: malaysia dismissed residents outside the home with drones that shoot fireworks.,False, Indonesia,id,malaysia dismissed residents outside the home with drones that shoot fireworks.
FC5776,false: holding your breath for 10sec can determine if you have covid-19 and you should drink water every 15 minutes.,FALSE, Spain,es,holding your breath for 10sec can determine if you have covid-19 and you should drink water every 15 minutes.
FC5777,false: alibaba founder jack ma calls 2020 only a “year of survival”.,FALSE, Indonesia,id,alibaba founder jack ma calls 2020 only a “year of survival”.
FC5778,false: breathing in the water vapor kills the novel coronavirus.,FALSE, Ukraine,uk,breathing in the water vapor kills the novel coronavirus.
FC5779,false: cop is extorting money from migrant labourers who want to return home due to the lockdown.,FALSE, India,en,cop is extorting money from migrant labourers who want to return home due to the lockdown.
FC5780,"false: madagascar’s president, andry rajoelina, accused the who of promising bribes if he “poisoned” an alledged local covid-19 treatment.",FALSE, Brazil,pt,"madagascar’s president, andry rajoelina, accused the who of promising bribes if he “poisoned” an alledged local covid-19 treatment."
FC5781,false: people of italy throwing money on the streets as they felt that the money couldn’t save them from covid-19.,False, India,en,people of italy throwing money on the streets as they felt that the money couldn’t save them from covid-19.
FC5782,"false: a whatsapp forward attributed to cnn claims dr. li wenliang, the whistleblower of the chinese government’s propaganda about covid-19, has documented a research report. according to this report, chemicals like methylxanthine, theobromine and theophylline stimulate compounds that can ward off this virus in a human body with at least an average performing immune system.",False, India,tl,"a whatsapp forward attributed to cnn claims dr. li wenliang, the whistleblower of the chinese government’s propaganda about covid-19, has documented a research report. according to this report, chemicals like methylxanthine, theobromine and theophylline stimulate compounds that can ward off this virus in a human body with at least an average performing immune system."
FC5783,false: president donald trump attending the recital of quran verses to fight coronavirus.,False, India,en,president donald trump attending the recital of quran verses to fight coronavirus.
FC5784,"false: a web publication shared hundreds of times on facebook, twitter and whatsapp in nigeria claims the government will pay each citizen 8,500 naira ($23.60) monthly to encourage nigerians to stay at home in a bid to slow down the spread of the novel coronavirus.",False, Nigeria,en,"a web publication shared hundreds of times on facebook, twitter and whatsapp in nigeria claims the government will pay each citizen 8,500 naira ($23.60) monthly to encourage nigerians to stay at home in a bid to slow down the spread of the novel coronavirus."
FC5785,false: this chart shows the current cases in turkey.,False, Turkey,tl,this chart shows the current cases in turkey.
FC5786,false: photos show muslims in italy praying outside because of the novel coronavirus.,False, Morocco,fr,photos show muslims in italy praying outside because of the novel coronavirus.
FC5787,false: people in saudi arabia thronged store after lockdown was lifted.,FALSE, India,hi,people in saudi arabia thronged store after lockdown was lifted.
FC5788,misleading: italian prime minister conte has foregone 20% of his salary due to covid-19.,Misleading, Italy,it,italian prime minister conte has foregone 20% of his salary due to covid-19.
FC5789,"false: an audio file from an alleged state official from ceará, brazil, named ricardo certi, asking the directors of a local tv station to criticize bolsonaro and praise ceará’s government covid-19 policies.",False, Brazil,pt,"an audio file from an alleged state official from ceará, brazil, named ricardo certi, asking the directors of a local tv station to criticize bolsonaro and praise ceará’s government covid-19 policies."
FC5790,false: french astrologer nostradamus had predicted in 1551 that there would be an outbreak of coronavirus in china in 2020.,FALSE, India,en,french astrologer nostradamus had predicted in 1551 that there would be an outbreak of coronavirus in china in 2020.
FC5791,false: video of a muslim leader being accidentally shot dead during a celebratory firing after he recovered from covid-19 in pakistan.,FALSE, India,en,video of a muslim leader being accidentally shot dead during a celebratory firing after he recovered from covid-19 in pakistan.
FC5792,false: bathing in bleach cures covid-19.,FALSE, Belgium,nl,bathing in bleach cures covid-19.
FC5793,false: police have “free entry into houses and buildings” in malaga to identify possible coronavirus infected people.,FALSE, Spain,es,police have “free entry into houses and buildings” in malaga to identify possible coronavirus infected people.
FC5794,(org. doesn't apply rating): “so let me get this straight about this virus. it’s “new” yet it was lab created and patented in 2015 (in development since 03’).,(Org. doesn't apply rating), United States,en,“so let me get this straight about this virus. it’s “new” yet it was lab created and patented in 2015 (in development since 03’).
FC5795,false: after covid-19 outbreak in europe muslims and non-muslims have come out in the streets shouting praises for allah and reading kalma.,False, India,hi,after covid-19 outbreak in europe muslims and non-muslims have come out in the streets shouting praises for allah and reading kalma.
FC5796,"false: a purported news report claims that philippine president rodrigo duterte approved the release of p20,000 (usd $400) to all recipients of the philippines’ social security system (sss) to help them through the novel coronavirus pandemic.",False, Philippines,en,"a purported news report claims that philippine president rodrigo duterte approved the release of p20,000 (usd $400) to all recipients of the philippines’ social security system (sss) to help them through the novel coronavirus pandemic."
FC5797,"false: a fake twitter account shared a video posted on november 21, 2019, the day the colombian national strike began, as if it were current.",FALSE, Colombia,es,"a fake twitter account shared a video posted on november 21, 2019, the day the colombian national strike began, as if it were current."
FC5798,false: recent news and media claims that the tuberculosis vaccine- bcg may be effective against covid-19,FALSE, Nigeria,en,recent news and media claims that the tuberculosis vaccine- bcg may be effective against covid-19
FC5799,false: spain’s health secretary advises against selling products from china.,False, Spain,es,spain’s health secretary advises against selling products from china.
FC5800,"false: yaakov litzman, the israeli minister for health who recently tested positive for sars-cov-2, originally said that this disease was divine punishment against homosexuality",FALSE, Greece,tl,"yaakov litzman, the israeli minister for health who recently tested positive for sars-cov-2, originally said that this disease was divine punishment against homosexuality"
FC5801,false: kaletra protocol for hiv (lopinavirus – ritonavir) is effective to treat covid-19.,False, Venezuela,es,kaletra protocol for hiv (lopinavirus – ritonavir) is effective to treat covid-19.
FC5802,"false: qq instant messaging announced the real death toll is 25,000.",False, Canada,fr,"qq instant messaging announced the real death toll is 25,000."
FC5803,false: infrared thermometers kill neurons.,FALSE, Colombia,es,infrared thermometers kill neurons.
FC5804,"false: death of a young sri lankan nurse living in adelaide, australia was due to covid-19.",FALSE, Sri Lanka,,"death of a young sri lankan nurse living in adelaide, australia was due to covid-19."
FC5805,"false: details of three coronavirus positive cases reported in kothapet (hyderabad, india).",False, India,en,"details of three coronavirus positive cases reported in kothapet (hyderabad, india)."
FC5806,partly false: university of vienna declares ibuprofen makes the covid-19 disease worse.,PARTLY FALSE, Turkey,tl,university of vienna declares ibuprofen makes the covid-19 disease worse.
FC5807,false: coronavirus is in des moines. (jan. 29),False, United States,en,coronavirus is in des moines. (jan. 29)
FC5808,"false: a video has been viewed tens of thousands of times on facebook, twitter and youtube alongside a claim it shows italian nationals expressing their gratitude to china for providing aid during the novel coronavirus pandemic.",False, Hong Kong,en,"a video has been viewed tens of thousands of times on facebook, twitter and youtube alongside a claim it shows italian nationals expressing their gratitude to china for providing aid during the novel coronavirus pandemic."
FC5809,false: boiled orange peels with cayenne pepper are a cure for coronavirus.,False, United States,en,boiled orange peels with cayenne pepper are a cure for coronavirus.
FC5810,false: substances present in the boldo and in the quina plant treat covid-19.,FALSE, Brazil,pt,substances present in the boldo and in the quina plant treat covid-19.
FC5811,"false: a video has been viewed millions of times in multiple posts on facebook, weibo and twitter alongside a claim it shows us vice president mike pence delivering empty boxes to a hospital for a publicity stunt during the coronavirus crisis. the claim gained traction online after the the clip was aired on the us television show jimmy kimmel live!, hosted by comedian jimmy kimmel.",FALSE, Hong Kong,en,"a video has been viewed millions of times in multiple posts on facebook, weibo and twitter alongside a claim it shows us vice president mike pence delivering empty boxes to a hospital for a publicity stunt during the coronavirus crisis. the claim gained traction online after the the clip was aired on the us television show jimmy kimmel live!, hosted by comedian jimmy kimmel."
FC5812,"false: governor of maranhão, brazil, flávio dino, giving food baskets to a crowd of poor people, in spite of recommendations against crowds during the covid-19 crisis.",False, Brazil,pt,"governor of maranhão, brazil, flávio dino, giving food baskets to a crowd of poor people, in spite of recommendations against crowds during the covid-19 crisis."
FC5813,false: this is how to test your lung for covid-19 self-check.,False, Thailand,,this is how to test your lung for covid-19 self-check.
FC5814,false: video of a lockdown lifting celebration in saudi arabia.,FALSE, Indonesia,id,video of a lockdown lifting celebration in saudi arabia.
FC5815,false: actress angel locsin tested positive for covid-19 in a second test.,FALSE, Philippines,en,actress angel locsin tested positive for covid-19 in a second test.
FC5816,false: 182 truck drivers who had tested positive for covid-19 in kenya were re-tested and found to be negative in tanzania.,FALSE, Tanzania,en,182 truck drivers who had tested positive for covid-19 in kenya were re-tested and found to be negative in tanzania.
FC5817,false: coronavirus is just “the damn flu.”,False, United States,en,coronavirus is just “the damn flu.”
