dataset_name,source_id,headline,body_text,label,domain,license
FakeCovid-Kaggle,FC6293,A picture of a beach in Catania (Sicily) packed with people which was allegedly shot during the COVID-19 pandemic,"No, la foto di una spiaggia invasa dalla folla non è stata scattata a Catania durante l’epidemia di Covid-19 - Facta",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6294,"The government was supposedly not buying evidence from a company related to the sister of María Dolores Cospedal, former secretary of the Popular Party, for ideological reasons.","No, no es cierto que el Gobierno no esté comprando test para detectar el coronavirus a la empresa Genomica, cuya directora es hermana de Cospedal* - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6295,Cow urine and feces can treat COVID-19.,Tempo.co,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6296,Waris Pathan misbehaving with Maharashtra police (India) during lockdown.,فیکٹ چیک: لاک ڈاؤن میں وارث پٹھان کا پرانا ویڈیو فرضی دعووں کے ساتھ وائرل - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6297,"Two photos show an Iraqi soldier embracing his daughter, who is sick with Covid-19, and surrounded by transparent plastic.",Misbar - مسبار,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6298,Clients of a brothel in the Spanish city of Valencia are quarantined after one of their employees tested positive for coronavirus.,"No hay puticlubs en cuarentena por el coronavirus, es un artículo humorístico | EFE Verifica | Agencia EFE",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6299,A mixture of vinegar and fabric softener is a better disinfectant than alcohol.,La mezcla de Suavitel y vinagre no es mejor desinfectante que el alcohol,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6300,Ancient herbal drink is an effective remedy for the novel coronavirus.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6301,"A video of a fire erupting inside a vehicle has been viewed hundreds of times on Facebook, Twitter and on messaging app Line in March 2020 alongside a claim it shows an explosion that was sparked by an alcohol-based disinfectant used during the novel coronavirus pandemic.",This video has circulated since 2015 in reports about an aerosol explosion in Saudi Arabia | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6302,China scientist Ms. Shih generated coronavirus.,【錯誤】傳言引述研究指稱「武漢新型冠狀肺炎完全是人造出來的，就是她石正麗造的」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6303,A video says “the coronavirus was invented and patented in the USA and then planted in China.”,PolitiFact | Coronavirus was not a US invention,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6304,Bill & Melinda Gates Foundation building says “Center for Global Human Population Reduction” on its front.,"No, la fachada de la fundación Bill & Melinda Gates no dice “centro para la reducción de población global de seres humanos” - Chequeado",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6305,"Former candidate for the presidency of Brazil from the Workers’ Party, Fernando Haddad, posted a photo celebrating his birthday with guests during the pandemic.",Haddad não celebrou aniversário com amigos durante a pandemia; foto é de 2018 | Aos Fatos,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6307,“Hydroxychloroquine cures this ‘virus.’ It just so happens this is the treatment used for radiation sickness!!”,PolitiFact | Hydroxychloroquine is not proven to treat COVID-19 or radiation sickness,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6308,"A graphic with a purported quote from former Philippine presidential spokesperson Salvador Panelo has been shared in multiple Facebook posts. The graphic, which appears to have been published by Philippine news outlet Inquirer.net, claims that Panelo said the poor are to blame for being unable to protect themselves from the COVID-19 pandemic.",This graphic with a purported quote from a top administration official in the Philippines has been doctored | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6309,"In India, Tamil Nadu’s BJP party workers distributed drugs along with COVID-19 relief goods.",மது மற்றும் போதைப் பொருள் விநியோகம் செய்ததா தமிழக பா.ஜ.க? | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6310,Ghanaian President Nana Akufo-Addo claimed in a speech that his country had administered more COVID-19 tests per million people than any other country in Africa.,Ghana leader falsely claims his country fronts Africa's COVID-19 testing | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6311,"An American CEO drew the Indian map comparing the population of each Indian state to that of countries across the world, highlighting how India is indirectly handling the COVID-19 crisis of so many countries.",Did An American CEO Draw This Map To Praise Indian Govt.'s COVID-19 Response? | भारत सरकार की कोविड-19 के ख़िलाफ़ प्रतिक्रिया की प्रशंसा में अमेरिकी सी.इ.ओ ने बनाया यह मैप?,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6312,The viral text message claims that the chemical substances (methylxanthines) required to cure COVID-19 can be found in tea. Dr. Li Wenliang had found this cure while researching about coronavirus before his death.,चहामुळे कोरोना व्हायरस बरा किंवा नियंत्रणात ठेवता येत नाही. तो मेसेज खोटा. वाचा सत्य | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6313,"A video with theories about the coronavirus during an anti-quarantine march in the Obelisk (Buenos Aires, Argentina).",Coronavirus: son falsas las teorías de este video viral durante una marcha anticuarentena en el Obelisco - Chequeado,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6314,"A message of key takeaways from an interview of HDFC bank MD & CEO Aditya Puri, where he has said how India will survive the coronavirus pandemic.",False: Viral Message Claiming HDFC Bank MD Aditya Puri's Views On COVID-19 | कोविड-19 को लेकर एचडीएफसी के प्रमुख आदित्य पूरी के नाम पर वायरल सन्देश फ़र्ज़ी है,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6315,"President of Mexico proposes to collect a tax of 500 pesos for each pet, to pay for social programs related to COVID-19.",¡Deja de hacer cuentas! No vamos a pagar impuestos por tener mascotas,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6316,"A “Spanish biological researcher” says “You give the footballer 1 million euros a month and a biological researcher 1,800 euros per month, and you are now looking for a coronavirus treatment. Go to Cristiano Ronaldo or Messi and they will get you a cure.” A quote published with a photo of this so-called “Spanish biological researcher.”","Coronavirus : cette ""chercheuse espagnole"" dénonce les bas salaires de sa profession ? Aucune trace d'elle et la photo n'a rien à voir | Factuel",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6317,Woman who attended a religious congregation in Delhi is claimed to not be cooperating with the medical professionals.,Video Of An Agitated Woman At A Quarantine Centre In Pakistan Shared As India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6318,Bats that hide under Wuhan rooftops caused the COVID-19 outbreak.,"No, este vídeo de murciélagos escondidos en un tejado no está relacionado con el actual brote de coronavirus: fue grabado en Miami (EE.UU.) en 2011 - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6319,Jackie Chan is quarantined because of the coronavirus.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6320,"An worker commited suicide in Surat, India due to hunger during lockdown.","Fact Check: यह तस्वीर महाराष्ट्र में हुई आत्महत्या की घटना से संबंधित है, लॉकडाउन से जोड़कर किया जा रहा वायरल - Vishvas News",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6321,Kenya had the highest cases of COVID-19 in Africa and the fifth-highest in the world on May 6.,FALSE: Kenya did not have the highest number of COVID-19 cases in Africa on May 6,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6323,Philippines Vice President Leni Robredo questioned President Rodrigo Duterte’s imposition of a curfew in Metro Manila amid the COVID-19 pandemic.,VERA FILES FACT CHECK: Robredo DID NOT question Duterte's curfew order amid COVID-19 - Vera Files,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6324,Filipinos are eating a bat soup in Wuhan.,"La soupe à la chauve-souris, un plat prisé en Chine ? Autopsie de la rumeur sur l'origine du coronavirus",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6325,Green tea can cure COVID-19.,လက်ဖက်ရည်ကြမ်းက ကိုရိုနာဗိုင်းရပ်စ်ကို ကုသနိုင်တယ်ဆိုတဲ့ သတင်းမှား - Factcrescendo Myanmar,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6326,Army to be deployed to respond to COVID-19 pandemic.,"Non, cette vidéo ne prouve pas que l'armée sera déployée à Montréal | Coronavirus | Radio-Canada.ca",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6327,A YouTube video said that Manila Electric Company (Meralco) billings for March and April 2020 are now free to help consumers affected by the coronavirus crisis.,FALSE: Bills for March and April 2020 now free – Meralco,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6328,Muslims are hoarding food that is distributed in the lockdown.,Viral Video From Leprosy Shelter In Meerut Peddled With Communal Twist | मेरठ: कुष्ठ आश्रम के इस वीडियो के पीछे कोई सांप्रदायिक कोण नहीं है,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6329,A photo of a person carrying an alledged corpse with a single hand. The caption states this was a forged funeral.,#Verificamos: Imagem de pessoa carregando com uma mão saco ‘com corpo’ é de funeral simbólico nos EUA | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6330,Police and Brazilian traffic department give traffic ticket to drivers that do not wear protection mask.,Dirigir sem usar máscara não configura infração de trânsito,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6331,A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.,False: Pak Citizens Demand Hydroxychloroquine Instead Of Kashmir,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6332,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,"PolitiFact | No, this isn’t a photo of Italian nurses kissing in a hospital",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6333,U.S. Vice President Pence urged people with coronavirus to go to the police.,Fact Check: VP Pence Did NOT Urge People With Coronavirus To Go To The Police | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6334,20% of human volunteers for the test for a COVID-19 vaccine developed by Moderna have suffered serious adverse effects.,CANULAR: Les volontaires du vaccin expérimental mRNA-1273 n’ont pas eu de graves séquelles,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6336,It is possible to “boost” our immune system.,Peut-on booster son système immunitaire? Non | Agence Science-Presse,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6337,Netflix is ​​giving free access to its service during isolation from the COVID-19 pandemic.,"Netflix no está regalando cuentas: cuidado, ¡es una estafa!",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6338,"Facebook posts shared thousands of times recommend various practices to prevent COVID-19, including gargling salt water, drinking tea and avoiding ice cream.",Health authorities warn of false COVID-19 prevention tips online | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6339,India TV telecasted news that Bollywood Actor Shahrukh Khan donated 450 million (45 Crore) Rupees to Pakistan Oil tanker blast victims.,Clipped India TV’s fact-check video is falsely shared as Sharukh Khan donating 45 Crore Rupees to Pakistan - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6340,Infected taxi driver demands money from his government otherwise he’ll infect others.,The story originated from a parody account; no driver is threatening to spread COVID-19 across Nigeria | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6341,A photo has been shared hundreds of times in multiple Facebook posts that claim it shows doctors and nurses in Italy who died from COVID-19.,This photo is from the US medical TV drama Grey’s Anatomy | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6342,"Schedules for the sale of milk, newspapers, grocery and medical stores have been issued by the Mumbai Police commissioner.",Fact Check: Police did not fix timings for grocery and medical stores in Mumbai - Fact Check News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6343,The Prime Minister may not have had COVID-19 and when he was admitted to hospital staff were asked to sign the Official Secrets Act and two who refused were dismissed.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6344,"Whales are spotted at Bombay High, the offshore rig for the Oil and Natural Gas Corporation
in India. Nature is reclaiming its space.",,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6345,Neuroscientist Rodolfo Llinás says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.,El vídeo del falso Rodolfo Llinás sobre el coronavirus y la fibrosis,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6346,"A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows the bodies of people who died in Italy after they became infected with the novel coronavirus, COVID-19.",This photo shows people participating in an art project in Germany | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6347,"“Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.”",PolitiFact | Michigan residents can still buy car seats in stores,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6348,The Chinese accept Islam en masse (20 million).,Фейк | Китайцы массово принимают ислам | Factcheck.kz,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6349,The total number of deaths in Brazil have decreased during the COVID-19 pandemic.,#Verificamos: É falso que número total de mortes no país diminuiu durante pandemia de Covid-19 | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6350,"The new coronavirus causes excessive iron production, not pneumonia.","ФЕЙК: Новий коронавірус викликає надмірне вироблення заліза, а не пневмонію",real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6351,The Chinese president visits a mosque to ask Muslims to pray to fight the coronavirus.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6352,Antibiotic invented in Croatia cures coronavirus.,Može li antibiotik izumljen u Hrvatskoj doista izliječiti Covid-19? - Faktograf.hr,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6353,Brahma Kamal flowers bloom after many years due to less pollution during the lockdown in India to contain COVID-19 spread.,"పాత వీడియోని పెట్టి, ‘లాక్ డౌన్ వల్ల కాలుష్యం తగ్గడంతో మంచుకొండల్లో విరగబూసిన బ్రహ్మకమలాలు’ అని తప్పుగా షేర్ చేస్తున్నారు - FACTLY",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6354,"The Israel Minister of Health, Yaakov Litzman, said COVID-19 is the divine punishment for homosexuality, and has since been tested positive with COVID-19.",【錯誤】網傳「以色列衛生部長稱新冠肺炎是上天對同性戀的懲罰，隨後被確診感染」、「以色列衛生部長稱只有同性戀才得武肺 自己被確診」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6356,"A Russian drug called Arbidol, cures coronavirus.",Дезинформации за лекување на Ковид-19 со „чудесен руски лек“ и напиток „препорачан од лекари“ – Truthmeter,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6357,"Offers to buy special device, which will “clean” water before drinking.","Nē, sudrabūdens dzeršana nevienu neglābs | Re:Baltica",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6358,News about COVID-19 can only be shared after seeking the government’s permission.,Disaster Management Act Does Not Restrict News Reports On COVID-19,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6359,"Trey Gowdy said, “I’m not saying COVID-19 isn’t real…. But pay attention folks, there’s much more going on here than what meets the eye.”","PolitiFact | No, Trey Gowdy didn't write this COVID-19 conspiracy theory",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6360,"A picture showing Italian Prime Minister Giuseppe Conte eating in a crowded room, wearing no masks or PPE against the new coronavirus. According to the caption, the picture was taken on May 11, 2020, at the restaurant for Italian senators and representatives in Rome, which would be “the only open restaurant in the country”.","Dall’incontro di due bufale… ne nasce una terza: Conte, la foto in mensa e «l’unico» ristorante aperto in Parlamento - Facta",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6361,"Dr Shi Zhengli who made coronavirus, escaped from China and she was sentenced to death.",ဒေါက်တာရှီကျန်းလီ ထွက်ပြေးလွတ်မြောက်ခြင်း လည်းမရှိသလို သေဒဏ်ကျခံရခြင်း လည်းမရှိပါ - Factcrescendo Myanmar,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6362,Aid released by the Brazilian government made a crowd gather in a bank agency.,Foto antiga de aglomeração em agência da Caixa é usada em boato sobre auxílio de R$ 600,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6363,Quarantine video is allegedly from different cities in Turkey.,Farklı illerden olduğu iddiasıyla paylaşılan karantina videosu - teyit.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6364,This map shows when different parts of France will get out of confinement.,"Cette carte montrant les dates du déconfinement par région, reprise par Hanouna, est fausse - Libération",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6365,"Announcement on social media according to which markets in North Macedonia (Ramstore Capitol, Ramstore Center, Tinex Dramski, Tinex Prvomajska) had workers infected with coronavirus. Citizens are also urged to avoid these markets.",Неодговорно ширење дезинформации на „Фејсбук“ | КриТинк,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6366,Cured COVID-19 patient died during the celebrations of his release from the quarantine hospital.,مقتل أردني بطلق ناري أثناء الاحتفال بشفائه من فيروس كورونا- عنوان مضلل - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6367,Vitamin helps against COVID-19.,Health experts say there is no evidence vitamin D is effective in preventing novel coronavirus infection | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6368,Quarantine may last for several years.,"VoxCheck - ТЕРМІНОВО, НАМ ВСІМ БРЕШУТЬ, ВСЯ ПРАВДА ПРО... | Facebook",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6369,The mayor of Curitiba in Brazil did not order the closure of shops and the city did not register any deaths by COVID-19.,Post no Facebook distorce fatos sobre combate a coronavírus em Curitiba,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6370,Image of people participating in a ‘Chariot pulling’ festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.,Old image shared as ‘People in Kalabari district participated in Chariot pulling festival despite the current lockdown’ - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6372,Video shows quarantined patients dancing in a COVID-19 center in Mumbai.,त्रिपूरातील अलगीकरण कक्षाचा व्हिडिओ मुंबईतील म्हणून व्हायरल; वाचा सत्य | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6374,Three photos showing dozens of body bags have been shared thousands of times in multiple posts on Facebook which claim they show the bodies of COVID-19 victims in Pakistan.,These photos show victims of a deadly heatwave in 2015 that killed hundreds in Pakistan | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6375,Guatemala Secretary of Economy shared a video where the NYT praises the management of Guatemalan Government during this COVID-19 crisis.,The New York Times niega la autoría del video que elogia la gestión de Giammattei - Agencia Ocote,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6377,President Donald Trump referred to the coronavirus as a “hoax” or “political conspiracy.”,Fact Check: Trump Did NOT Call Coronavirus A 'Hoax' Or 'Political Conspiracy' | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6378,"A video showing a protest by doctors from La Rioja against Alberto Fernández, president of Argentina.",Es falso el video que muestra una protesta de médicos de La Rioja contra Alberto Fernández - Chequeado,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6379,Audio of Biden calling the coronavirus a hoax.,Fact Check: Audio Of Biden Calling Coronavirus A 'Hoax' WAS Manipulated | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6380,Chloroquine was forbidden by a French government decree in January.,"Non, la chloroquine n'a pas été 'interdite"" par un arrêté en janvier 2020 | Factuel",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6381,Nobel Prize laureate Prof. Honjo says he’s “worked at a research institute in Wuhan for four years” and claims the novel coronavirus “is created by China”.,[新型コロナFactCheck] ｢ノーベル賞受賞者の本庶教授が中国の人造ウイルス説に言及｣との虚偽情報がインドで拡散  |  インファクト,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6382,Video showing a overcrowded Sharmik trains operated by the government of India for the travel of stranded migrant labourers during the current lockdown.,Old video of an overcrowded Bangladesh train shared as ‘Shramik special train’. - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6383,"A Sadhu (Sage) in Jaipur, India infected around 300 people by sharing Chilam.",क्या जयपुर में साधु की चिलम के कारण ३०० लोग कोरोना से संक्रमित हो गए है? जानिये सच – FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6384,Facebook posts shared in at least three countries as scientists work to develop a COVID-19 vaccine claim to offer a legal way to refuse vaccination.,False advice on refusing vaccines circulates during COVID-19 pandemic | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6385,Bollywood Actor Aamir Khan donated money to the poor by concealing it in wheat flour packets.,အမီးရ်ခန်းက ဂျုံအိတ်တွေထဲထည့်ထားတဲ့ငွေတွေ မလှူခဲ့ပါဘူး,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6386,"Says if you’re refused service at a store for not wearing a mask “call the department of health and report the store. Masks are suggested, not required.”",PolitiFact | Post falsely claims people should report Pennsylvania stores that refuse to serve maskless customers,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6387,COVID-19 vaccine trial killed 7 children in Senegal.,False Claim of Deadly Coronavirus Vaccine Trial in Africa - FactCheck.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6388,A video shows the Vietnam government giving out free face masks on the streets.,【錯誤】網傳影片旁白宣稱「越南政府免費在街頭發口罩」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6389,"ParaMilitary forces have been deployed in Surat, Rajkot, and Baroda to control the coronavirus situation.",શું ખરેખર સુરત-બરોડા અને રાજકોટમાં પણ CRPF અને BSFની એન્ટ્રી થઈ ગઈ છે...? જાણો શું છે સત્ય... | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6390,A blog published a report claiming the Nigerian President’s Chief of Staff was dead; further naming their source as Dr. Kemi Olunloye.,Abba Kyari: NOT Dead! – Dubawa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6391,Iceland is testing its entire population.,"Non, l'Islande n'est pas en train de tester l’ensemble de sa population",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6392,"China sought Supreme Court approval to euthanise 20,000 coronavirus patients.","Hoax report claims China sought Supreme Court approval to euthanise 20,000 coronavirus patients | AFP Fact Check",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6393,Photo of several members of the Government without maintaining social distance.,La foto de varios miembros del Gobierno sin mantener la distancia social no es de la crisis del coronavirus | Newtral,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6394,"Bolivia approved the use of chlorine dioxide, amid the fight against covid-19.","¡No te lo tomes! Bolivia no aprobó el uso del dióxido de cloro, de hecho advirtió que es peligroso",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6395,Pakistani doctor Osama Riaz’s last message for you (while taking his last breath).,"No, This Is Not The Last Message Of Deceased Pakistani Doctor Osama Riaz",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6396,Chart compares COVID-19 with other longstanding diseases.,Health experts say comparing death tolls of an emerging epidemic with longstanding diseases risks underplaying COVID-19 | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6397,Andalusia proposes that students must repeat their classes (not on March 26).,El Mundo no ha publicado que Andalucía haya “puesto sobre la mesa” repetir el curso escolar | Newtral,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6398,Video of Indian activist Tripti Desai’s arrest by police after selling bottles of liquor during lockdown.,"పాత వీడియో పెట్టి, ‘లాక్ డౌన్ సమయంలో బ్లాక్ లో లిక్కర్ బాటిల్స్ అమ్ముతూ దొరికిన తృప్తి దేశాయ్’అని తప్పుగా షేర్ చేస్తున్నారు - FACTLY",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6399,Medical book states that coronavirus is just a common cold.,Ne vjerujte viralnoj fotografiji kojom se tvrdi da je COVID-19 isto što i obična prehlada - Faktograf.hr,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6400,A Japanese Nobel Price said that SARS-CoV-2 was human made.,"Non, un Prix Nobel japonais n’a jamais défendu la thèse du SARS-CoV-2 inventé en laboratoire",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6401,American president Donald Trump announced that tests of injection of disinfectant to fight against the new coronavirus will begin in Africa.,FAUX: Donald Trump n’a pas dit que le test de l’injection de désinfectant pour contrer la COVID-19 commencera en Afrique,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6402,5G technology caused the coronavirus.,Fact Check: 5G Technology NOT Believed To Have Caused Coronavirus  | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6403,Steam from boiling oranges kills COVID-19.,Fact Check: Steam From Boiling Orange Concoction Will NOT Kill COVID-19 | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6404,“[The coronavirus is] ‘new’ yet it was lab-created and patented in 2015”.,"Contrary to claims in viral social media posts, 2019 coronavirus was not lab-created nor was it patented years before outbreak - Health Feedback",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6405,"Ivan Arias, Minister of Public Works, Services and Housing, stated that the Bolivian government was the first to set up a Covid cabinet.",Arias brinda un dato erróneo sobre fecha de creación del Gabinete para el coronavirus – Bolivia Verifica,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6406,"Going near a fire or stove after applying hand sanitizers, causes more fire as it contains alcohol.",Using sanitiser causes burns? Fact check | Digit Eye,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6407,The EU has confirmed that 5G networks are harmful to people’s health.,La UE no ha confirmado que el 5G sea perjudicial para la salud | EFE Verifica | Agencia EFE,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6408,“Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.”,PolitiFact | Michiganders aren’t banned from buying American flags,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6409,Netflix and Amazon are offering free subscriptions amid the coronavirus outbreak.,"COVID-19: No, Netflix, Amazon Aren’t Offering Free Subscriptions",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6410,"Rita Wilson, Tom Hanks’ wife, stated in an interview at CBS that “she wouldn’t be alive if not for chloroquine”.",#Verificamos: É falso que atriz norte-americana afirmou que ‘só se salvou porque usou cloroquina’ | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6411,Video shows COVID-19 patients lying dead on the ground in India.,Vizag Gas Leak video viral as dead COVID-19 patients - FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6413,American students thank Indians for hydroxychloroquine by singing the Indian National Anthem.,ഹൈഡ്രോക്സി ക്ളോറോക്വിൽ കൈമാറിയതിന് നന്ദി സൂചകമായി യുഎസ് വിദ്യാർത്ഥികൾ ഇന്ത്യൻ ദേശീയ ഗാനമാലപിച്ചു എന്ന വാദം തെറ്റാണ്... | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC6414,PCR tests cannot detect a new coronavirus.,ФЕЙК: ПЛР-тести не можуть виявити новий коронавірус,fake,Health,CC BY-SA 4.0
